age,loyalty_tier,category,supplier_country,sales_channel,payment_method,quantity,unit_price,discount_pct,shipping_cost,return_flag,review_score,reported_order_total,delivery_time_days,order_month,order_weekday,customer_tenure_days,delayed_delivery_flag,discount_value,final_order_value,avg_item_cost,high_value_order,low_review_flag,shipping_ratio
51.0,,beauty,pakistan,website,paypal,3.0,28.15,15.0,5.11,0.0,5.0,76.89,5,5,6,0,0,12.667499999999997,71.7825,23.9275,1,0,0.0711872670915613
-4.0,,beauty,uae,call center,bank transfer,1.0,21.04,25.0,3.78,0.0,1.0,19.56,14,3,1,0,1,5.26,15.78,15.78,0,1,0.2395437262357414
27.0,gold,kitchen,pakistan,website,bank transfer,2.0,23.2,5.0,1.89,0.0,4.0,45.97,5,5,6,0,0,2.32,44.08,22.04,1,0,0.0428765880217785
71.0,gold,home,china,mobile app,paypal,1.0,18.44,0.0,2.72,1.0,4.0,21.16,5,2,1,0,0,0.0,18.44,18.44,0,0,0.1475054229934924
67.0,,beauty,uae,website,credit card,3.0,17.65,5.0,10.96,0.0,4.0,61.26,5,5,6,0,0,2.6475,50.3025,16.7675,1,0,0.2178818150191342
45.0,,beauty,china,website,credit card,4.0,27.17,25.0,4.23,0.0,4.0,85.74,0,5,6,60,0,27.17,81.51,20.3775,1,0,0.0518954729481045
56.0,gold,electronics,china,mobile-app,cash on delivery,3.0,27.06,0.0,4.82,0.0,5.0,86.0,614,5,6,0,1,0.0,81.17999999999999,27.06,1,0,0.0593742301059374
57.0,gold,home,china,website,cc,1.0,15.52,0.0,7.32,0.0,5.0,22.84,664,5,6,505,1,0.0,15.52,15.52,0,0,0.4716494845360825
28.0,platinum,home,china,website,,2.0,34.97,10.0,5.64,0.0,2.0,68.59,684,5,6,0,1,6.994,62.946,31.473,1,1,0.0896006100467067
66.0,,beauty,pakistan,,credit card,1.0,36.74,25.0,10.64,0.0,2.0,38.2,689,5,6,72,1,9.185,27.555,27.555,0,1,0.3861368172745418
66.0,,home,china,,credit card,1.0,54.2,0.0,7.13,1.0,1.0,61.33,5,1,0,207,0,0.0,54.2,54.2,1,1,0.1315498154981549
31.0,,beauty,uae,mkt place,credit card,3.0,13.22,15.0,4.81,0.0,5.0,38.52,5,3,2,801,0,5.949000000000001,33.711000000000006,11.237000000000002,0,0,0.1426833971107353
51.0,,electronics,pakistan,website,credit card,2.0,42.7,15.0,3.94,1.0,3.0,40.52,1030,5,6,0,1,12.81,72.59,36.295,1,0,0.0542774486843917
23.0,bronze,kitchen,china,website,cc,2.0,37.47,0.0,8.43,0.0,4.0,83.37,897,5,6,0,1,0.0,74.94,37.47,1,0,0.1124899919935948
51.0,gold,beauty,china,website,cc,5.0,12.54,20.0,2.23,0.0,5.0,52.39,5,5,6,65,0,12.54,50.16,10.032,1,0,0.0444577352472089
22.0,gold,beauty,china,marketplace,cash on delivery,1.0,38.7,20.0,5.07,0.0,5.0,36.03,5,5,6,0,0,7.74,30.96,30.96,0,0,0.1637596899224806
61.0,bronze,beauty,pakistan,call center,credit card,1.0,7.76,0.0,1.81,1.0,5.0,9.57,5,5,6,0,0,0.0,7.76,7.76,0,0,0.2332474226804123
50.0,bronze,electronics,pakistan,website,cod,4.0,0.0,10.0,5.81,0.0,5.0,5.81,5,5,6,0,0,0.0,0.0,0.0,0,0,inf
38.0,silver,beauty,china,website,bank transfer,1.0,11.03,5.0,4.6,1.0,1.0,15.08,5,7,1,820,0,0.5515,10.4785,10.4785,0,1,0.4389941308393377
34.0,,home,australia,mobile app,,2.0,30.51,0.0,7.71,0.0,2.0,68.73,5,5,6,0,0,0.0,61.02,30.51,1,1,0.1263520157325467
21.0,,home,china,mobile app,cc,1.0,20.19,0.0,0.0,0.0,1.0,20.19,156,5,6,0,1,0.0,20.19,20.19,0,1,0.0
30.0,bronze,home,china,mkt place,credit card,1.0,44.65,20.0,10.17,1.0,3.0,45.89,5,3,4,0,0,8.93,35.72,35.72,1,0,0.2847144456886898
73.0,,beauty,china,mobile-app,cc,3.0,15.91,0.0,13.71,0.0,2.0,61.44,0,5,6,0,0,0.0,47.73,15.910000000000002,1,1,0.2872407291011942
69.0,gold,beauty,pakistan,marketplace,bank transfer,1.0,31.32,0.0,0.59,1.0,4.0,31.91,5,5,6,578,0,0.0,31.32,31.32,0,0,0.0188378033205619
62.0,silver,kitchen,pakistan,call center,cash on delivery,1.0,19.66,10.0,9.29,1.0,5.0,26.98,661,5,6,0,1,1.966,17.694,17.694,0,0,0.5250367356165931
27.0,bronze,electronics,pakistan,,,1.0,18.62,15.0,5.32,0.0,4.0,21.15,668,5,6,0,1,2.793,15.827000000000002,15.827000000000002,0,0,0.3361344537815126
69.0,,electronics,china,,cc,1.0,34.83,10.0,4.0,0.0,4.0,35.35,5,10,4,0,0,3.483,31.347,31.347,0,0,0.1276039174402654
20.0,,kitchen,china,,debit card,4.0,15.49,0.0,0.79,0.0,4.0,62.75,588,5,6,0,1,0.0,61.96,15.49,1,0,0.012750161394448
48.0,platinum,baby,uae,,,3.0,45.52,10.0,8.4,0.0,5.0,131.3,5,5,6,0,0,13.656,122.904,40.968,1,0,0.0683460261667643
25.0,silver,electronics,china,mkt place,bank transfer,1.0,17.6,0.0,4.65,1.0,4.0,22.25,5,5,6,0,0,0.0,17.6,17.6,0,0,0.2642045454545454
31.0,platinum,electronics,china,mkt place,credit card,2.0,20.07,0.0,8.96,1.0,5.0,49.1,5,5,6,0,0,0.0,40.14,20.07,1,0,0.2232187344294967
25.0,gold,beauty,china,mkt place,paypal,1.0,22.4,5.0,11.68,0.0,3.0,36.28,5,5,6,800,0,1.12,21.28,21.28,0,0,0.5488721804511278
66.0,silver,home,pakistan,call center,credit card,1.0,17.74,0.0,5.15,0.0,5.0,22.89,504,5,6,0,1,0.0,17.74,17.74,0,0,0.290304396843292
36.0,gold,electronics,pakistan,mobile-app,bank transfer,-1.0,22.85,0.0,4.85,0.0,4.0,-18.0,234,5,6,0,1,-0.0,-22.85,22.85,0,0,-0.2122538293216629
26.0,silver,kitchen,pakistan,website,cc,1.0,22.23,0.0,4.89,1.0,3.0,27.12,5,5,6,0,0,0.0,22.23,22.23,0,0,0.2199730094466936
53.0,,beauty,china,mobile-app,,1.0,16.32,0.0,3.07,0.0,5.0,19.39,822,5,6,0,1,0.0,16.32,16.32,0,0,0.1881127450980392
72.0,bronze,home,china,mobile-app,cc,1.0,32.19,5.0,8.09,0.0,3.0,38.67,1085,5,6,0,1,1.6095,30.5805,30.5805,0,0,0.2645476692663626
72.0,bronze,kitchen,australia,website,credit card,10.0,24.87,0.0,7.52,0.0,4.0,256.22,5,5,6,0,0,0.0,248.7,24.87,1,0,0.0302372336147969
53.0,platinum,home,china,call center,cc,2.0,60.43,5.0,11.26,0.0,4.0,126.08,5,5,6,0,0,6.042999999999999,114.817,57.4085,1,0,0.098069101265492
24.0,gold,beauty,pakistan,mobile app,cash on delivery,4.0,37.76,0.0,7.64,1.0,3.0,158.68,241,5,6,764,1,0.0,151.04,37.76,1,0,0.050582627118644
54.0,gold,baby,pakistan,marketplace,credit card,4.0,29.95,15.0,13.49,0.0,5.0,115.32,0,5,6,0,0,17.97,101.83,25.4575,1,0,0.1324756947854267
73.0,,electronics,pakistan,mobile-app,credit card,-1.0,20.7,0.0,2.07,1.0,2.0,-18.63,5,6,5,0,0,-0.0,-20.7,20.7,0,1,-0.0999999999999999
59.0,silver,kitchen,pakistan,website,credit card,2.0,14.67,0.0,1.15,0.0,3.0,30.49,5,5,6,0,0,0.0,29.34,14.67,0,0,0.0391956373551465
45.0,,kitchen,australia,mobile app,debit card,1.0,19.16,20.0,6.76,1.0,4.0,22.09,5,5,6,0,0,3.832,15.328,15.328,0,0,0.4410229645093946
42.0,bronze,home,australia,mkt place,cod,2.0,45.72,5.0,6.39,0.0,5.0,93.26,0,5,6,0,0,4.572,86.868,43.434,1,0,0.0735598839618731
63.0,gold,home,australia,website,,2.0,41.58,50.0,0.96,0.0,2.0,42.54,5,5,6,0,0,41.58,41.58,20.79,1,1,0.023088023088023
45.0,,kitchen,pakistan,website,debit card,1.0,28.43,0.0,7.91,0.0,5.0,36.34,5,9,4,78,0,0.0,28.43,28.43,0,0,0.2782272247625748
30.0,bronze,baby,pakistan,call center,,1.0,25.97,5.0,7.97,1.0,5.0,32.64,0,5,6,0,0,1.2985,24.6715,24.6715,0,0,0.3230448087874673
32.0,silver,baby,pakistan,marketplace,credit card,1.0,22.4,0.0,0.0,0.0,5.0,40.52,2,3,3,252,0,0.0,22.4,22.4,0,0,0.0
44.0,gold,beauty,china,call center,credit card,3.0,9.8,10.0,0.08,0.0,4.0,26.54,1080,5,6,0,1,2.94,26.46,8.82,0,0,0.0030234315948601
31.0,,baby,uae,call center,cash on delivery,3.0,61.9,0.0,4.15,1.0,3.0,189.85,5,5,6,0,0,0.0,185.7,61.9,1,0,0.022347872913301
26.0,bronze,baby,pakistan,call center,credit card,1.0,25.52,10.0,5.98,0.0,4.0,22.97,5,5,6,0,0,2.552,22.968,22.968,0,0,0.2603622431208638
30.0,bronze,kitchen,pakistan,marketplace,bank transfer,1.0,19.21,50.0,4.35,0.0,5.0,13.96,5,5,6,0,0,9.605,9.605,9.605,0,0,0.4528891202498698
19.0,bronze,beauty,pakistan,marketplace,bank transfer,3.0,6.82,0.0,0.72,1.0,4.0,21.18,5,5,6,177,0,0.0,20.46,6.82,0,0,0.0351906158357771
45.0,gold,baby,pakistan,mobile app,credit card,1.0,11.19,20.0,6.81,0.0,3.0,15.76,35,5,6,60,1,2.238,8.952,8.952,0,0,0.7607238605898123
46.0,bronze,beauty,pakistan,call center,,3.0,7.47,25.0,5.37,0.0,4.0,40.52,5,5,6,645,0,5.6025,16.8075,5.6025,0,0,0.3195002231146809
18.0,bronze,kitchen,pakistan,,paypal,1.0,19.52,5.0,8.13,0.0,4.0,26.67,0,5,6,0,0,0.976,18.544,18.544,0,0,0.4384167385677308
35.0,gold,electronics,china,mobile-app,cc,1.0,47.64,5.0,1.31,0.0,1.0,48.95,5,2,1,1011,0,2.382,45.258,45.258,1,1,0.0289451588669406
33.0,silver,kitchen,pakistan,marketplace,,2.0,14.41,5.0,1.64,0.0,4.0,40.52,641,5,6,0,1,1.4409999999999998,27.379,13.6895,0,0,0.0598999232988786
40.0,gold,home,china,call center,cash on delivery,1.0,18.49,0.0,6.13,0.0,2.0,24.62,1083,5,6,0,1,0.0,18.49,18.49,0,1,0.3315305570578691
45.0,,electronics,pakistan,mkt place,cc,3.0,63.86,15.0,6.46,0.0,5.0,169.3,0,5,6,0,0,28.737,162.843,54.281,1,0,0.0396701117026829
59.0,silver,home,china,marketplace,credit card,1.0,21.52,0.0,5.17,0.0,4.0,26.69,5,5,6,0,0,0.0,21.52,21.52,0,0,0.2402416356877323
29.0,bronze,kitchen,china,call center,credit card,2.0,10.46,0.0,13.6,0.0,4.0,34.52,5,5,6,0,0,0.0,20.92,10.46,0,0,0.650095602294455
68.0,silver,baby,pakistan,website,cc,1.0,27.15,0.0,11.44,0.0,2.0,38.59,937,5,6,0,1,0.0,27.15,27.15,0,1,0.4213627992633517
37.0,,beauty,china,mobile app,bank transfer,4.0,8.24,0.0,1.0,0.0,3.0,33.96,5,5,6,0,0,0.0,32.96,8.24,0,0,0.0303398058252427
125.0,,home,china,mobile-app,bank transfer,3.0,14.62,20.0,5.98,0.0,4.0,35.09,5,5,6,0,0,8.772,35.088,11.696,1,0,0.1704286365709074
18.0,platinum,kitchen,china,website,cc,1.0,13.59,10.0,7.64,0.0,4.0,19.87,247,5,6,202,1,1.359,12.231,12.231,0,0,0.6246423023464965
43.0,silver,home,china,mobile app,cash on delivery,1.0,49.71,5.0,5.54,0.0,4.0,52.76,9,11,1,0,1,2.4855,47.2245,47.2245,1,0,0.1173119884805556
36.0,platinum,beauty,china,mobile-app,cc,2.0,38.28,20.0,7.53,0.0,4.0,68.78,5,10,5,0,0,15.312,61.248000000000005,30.624,1,0,0.122942789968652
22.0,,kitchen,pakistan,mobile app,cc,1.0,17.16,0.0,12.08,0.0,4.0,29.24,122,5,6,0,1,0.0,17.16,17.16,0,0,0.703962703962704
55.0,,home,china,mkt place,bank transfer,1.0,83.34,20.0,8.86,0.0,4.0,75.53,0,11,5,492,0,16.668000000000003,66.672,66.672,1,0,0.1328893688504919
18.0,bronze,kitchen,pakistan,mkt place,cash on delivery,1.0,18.41,5.0,4.66,1.0,5.0,22.15,5,5,6,0,0,0.9205,17.4895,17.4895,0,0,0.2664455816346951
59.0,,kitchen,pakistan,,,1.0,17.99,0.0,7.92,0.0,4.0,25.91,5,5,6,0,0,0.0,17.99,17.99,0,0,0.4402445803224014
63.0,gold,electronics,pakistan,website,debit card,2.0,17.68,25.0,9.15,0.0,3.0,35.67,5,5,6,0,0,8.84,26.52,13.26,0,0,0.3450226244343891
33.0,bronze,electronics,pakistan,mkt place,cc,1.0,18.89,0.0,3.14,1.0,1.0,22.03,5,5,6,831,0,0.0,18.89,18.89,0,1,0.166225516146109
72.0,gold,kitchen,pakistan,website,credit card,1.0,22.24,10.0,5.14,0.0,4.0,25.16,5,5,6,0,0,2.224,20.016,20.016,0,0,0.2567945643485212
68.0,platinum,baby,china,call center,credit card,5.0,8.18,0.0,13.52,0.0,4.0,54.42,5,5,6,0,0,0.0,40.9,8.18,1,0,0.330562347188264
45.0,bronze,kitchen,china,call center,debit card,3.0,12.99,0.0,7.17,1.0,0.0,46.14,388,5,6,0,1,0.0,38.97,12.99,1,1,0.1839876828329484
33.0,,home,australia,marketplace,cash on delivery,1.0,47.38,0.0,3.93,1.0,4.0,51.31,0,5,6,0,0,0.0,47.38,47.38,1,0,0.0829463908822287
21.0,,electronics,pakistan,marketplace,cod,1.0,19.08,5.0,9.6,0.0,3.0,27.73,5,6,1,0,0,0.954,18.126,18.126,0,0,0.529625951671632
125.0,bronze,baby,pakistan,call center,credit card,1.0,17.63,0.0,11.14,0.0,4.0,28.77,5,2,6,220,0,0.0,17.63,17.63,0,0,0.6318774815655134
20.0,bronze,baby,pakistan,mkt place,credit card,1.0,12.68,0.0,3.61,0.0,3.0,16.29,5,5,6,0,0,0.0,12.68,12.68,0,0,0.2847003154574132
21.0,bronze,beauty,pakistan,website,cash on delivery,1.0,9.39,15.0,12.63,0.0,5.0,20.61,483,5,6,0,1,1.4085000000000003,7.9815,7.9815,0,0,1.5824093215560984
44.0,gold,home,pakistan,mobile-app,,1.0,19.81,10.0,6.29,1.0,4.0,24.12,5,5,6,0,0,1.981,17.829,17.829,0,0,0.3527960065062538
35.0,bronze,home,china,website,cod,10.0,19.39,5.0,5.24,0.0,4.0,-189.44,5,5,6,0,0,9.695,184.205,18.4205,1,0,0.0284465676827447
47.0,bronze,electronics,pakistan,website,debit card,1.0,58.65,0.0,3.29,0.0,4.0,61.94,5,5,6,0,0,0.0,58.65,58.65,1,0,0.0560954816709292
44.0,,baby,pakistan,mobile app,,1.0,29.72,0.0,1.91,0.0,4.0,31.63,569,5,6,0,1,0.0,29.72,29.72,0,0,0.0642664872139973
40.0,silver,electronics,pakistan,mobile-app,paypal,4.0,31.35,5.0,9.93,0.0,1.0,135.33,5,5,6,393,0,6.27,119.13,29.7825,1,1,0.0833543188113825
45.0,gold,beauty,china,website,,2.0,9.6,0.0,0.0,1.0,4.0,19.2,240,5,6,0,1,0.0,19.2,9.6,0,0,0.0
72.0,silver,home,china,mobile-app,,2.0,15.6,0.0,11.6,0.0,5.0,42.8,5,4,3,665,0,0.0,31.2,15.6,0,0,0.3717948717948718
55.0,silver,home,china,mobile-app,credit card,2.0,14.9,20.0,0.0,0.0,3.0,23.84,7,12,1,0,0,5.96,23.84,11.92,0,0,0.0
28.0,silver,home,pakistan,,bank transfer,4.0,18.27,0.0,3.84,1.0,4.0,76.92,5,5,6,398,0,0.0,73.08,18.27,1,0,0.0525451559934318
74.0,gold,baby,pakistan,call center,paypal,3.0,13.63,0.0,4.54,0.0,2.0,45.43,5,4,2,1031,0,0.0,40.89,13.63,1,1,0.1110295915871851
67.0,silver,home,china,,credit card,1.0,21.89,0.0,8.27,0.0,4.0,30.16,23,5,6,73,1,0.0,21.89,21.89,0,0,0.3777980813156692
35.0,platinum,beauty,uae,website,cod,1.0,16.71,5.0,12.85,0.0,3.0,29.56,5,10,2,461,0,0.8355000000000001,15.8745,15.8745,0,0,0.8094743141516267
45.0,bronze,home,pakistan,mkt place,credit card,2.0,15.04,25.0,4.99,0.0,4.0,27.55,5,5,6,0,0,7.52,22.56,11.28,0,0,0.2211879432624113
21.0,gold,electronics,china,website,cod,4.0,46.67,0.0,13.37,0.0,4.0,200.05,5,5,6,0,0,0.0,186.68,46.67,1,0,0.0716198842939789
65.0,,home,china,mkt place,paypal,20.0,15.27,5.0,0.0,0.0,5.0,290.13,5,5,6,0,0,15.27,290.13,14.5065,1,0,0.0
75.0,bronze,home,pakistan,call center,cc,2.0,23.52,0.0,11.0,0.0,2.0,58.04,5,5,6,0,0,0.0,47.04,23.52,1,1,0.233843537414966
20.0,platinum,kitchen,pakistan,,,4.0,23.03,0.0,0.0,0.0,5.0,92.12,5,5,6,0,0,0.0,92.12,23.03,1,0,0.0
38.0,bronze,electronics,china,website,cod,5.0,24.92,5.0,5.89,1.0,4.0,124.26,5,7,0,1060,0,6.23,118.37,23.674,1,0,0.0497592295345104
34.0,bronze,electronics,pakistan,mkt place,cash on delivery,5.0,36.62,15.0,3.68,1.0,4.0,159.31,556,5,6,0,1,27.465,155.635,31.127,1,0,0.0236450669836476
-4.0,gold,home,china,,,1.0,51.47,0.0,10.39,0.0,4.0,61.86,932,5,6,468,1,0.0,51.47,51.47,1,0,0.2018651641733048
45.0,bronze,baby,pakistan,mobile-app,cod,2.0,31.11,0.0,9.0,0.0,4.0,71.22,0,5,6,0,0,0.0,62.22,31.11,1,0,0.1446480231436837
56.0,silver,electronics,pakistan,mobile app,cod,3.0,23.09,0.0,10.27,0.0,4.0,79.54,0,5,6,0,0,0.0,69.27,23.09,1,0,0.148260430200664
69.0,gold,,,mobile-app,paypal,1.0,13.34,10.0,9.33,0.0,1.0,21.34,210,2,2,0,1,1.334,12.006,12.006,0,1,0.777111444277861
33.0,silver,kitchen,china,mobile app,bank transfer,2.0,16.39,10.0,16.15,0.0,5.0,45.65,5,5,6,0,0,3.278,29.502,14.751,0,0,0.5474205138634668
61.0,,electronics,pakistan,website,credit card,2.0,25.24,5.0,0.55,0.0,5.0,51.03,5,5,6,0,0,2.524,47.956,23.978,1,0,0.0114688464425723
-4.0,gold,electronics,pakistan,website,,2.0,28.0,10.0,14.01,0.0,1.0,64.41,5,5,2,314,0,5.6,50.4,25.2,1,1,0.2779761904761905
19.0,bronze,home,pakistan,marketplace,debit card,1.0,17.05,50.0,11.41,1.0,5.0,19.94,5,5,6,0,0,8.525,8.525,8.525,0,0,1.33841642228739
31.0,bronze,baby,pakistan,mkt place,cod,1.0,26.38,15.0,8.7,0.0,4.0,31.12,5,5,6,0,0,3.957,22.423,22.423,0,0,0.3879944699638764
27.0,gold,kitchen,australia,call center,,4.0,25.94,0.0,0.0,1.0,3.0,103.76,390,5,6,0,1,0.0,103.76,25.94,1,0,0.0
22.0,,beauty,pakistan,mobile app,bank transfer,3.0,29.77,0.0,7.84,1.0,4.0,97.15,5,5,6,0,0,0.0,89.31,29.77,1,0,0.0877841227186205
22.0,silver,baby,china,mkt place,cod,4.0,8.8,15.0,5.46,1.0,5.0,35.38,5,5,6,0,0,5.28,29.92,7.48,0,0,0.1824866310160427
63.0,,baby,pakistan,website,credit card,1.0,19.27,0.0,4.66,0.0,2.0,23.93,5,5,6,420,0,0.0,19.27,19.27,0,1,0.2418266735858848
64.0,bronze,beauty,china,call center,cod,2.0,8.73,0.0,8.71,0.0,5.0,26.17,5,5,6,0,0,0.0,17.46,8.73,0,0,0.4988545246277205
18.0,bronze,electronics,pakistan,,,1.0,41.25,0.0,1.91,1.0,4.0,43.16,5,5,6,0,0,0.0,41.25,41.25,1,0,0.0463030303030303
54.0,silver,kitchen,pakistan,website,debit card,2.0,16.81,10.0,7.04,0.0,4.0,37.3,5,5,6,0,0,3.362,30.258,15.128999999999998,0,0,0.2326657412915592
45.0,,kitchen,australia,marketplace,bank transfer,1.0,17.22,5.0,5.08,0.0,5.0,21.44,5,5,6,0,0,0.861,16.358999999999998,16.358999999999998,0,0,0.310532428632557
37.0,,electronics,china,website,credit card,1.0,39.76,25.0,4.81,0.0,4.0,34.63,5,5,6,0,0,9.94,29.82,29.82,0,0,0.1613011401743796
60.0,gold,home,pakistan,,debit card,2.0,21.61,5.0,8.71,0.0,5.0,49.77,5,5,6,0,0,2.161,41.059,20.5295,1,0,0.2121337587374266
54.0,bronze,baby,china,website,bank transfer,2.0,13.04,50.0,2.27,1.0,5.0,15.31,860,5,6,0,1,13.04,13.04,6.52,0,0,0.174079754601227
36.0,bronze,kitchen,pakistan,,paypal,1.0,13.71,110.0,7.81,1.0,5.0,6.44,762,5,6,0,1,15.081,-1.3710000000000004,-1.3710000000000004,0,0,-5.696571845368342
31.0,silver,baby,pakistan,call center,,1.0,9.6,20.0,8.26,0.0,4.0,15.94,5,10,5,0,0,1.92,7.68,7.68,0,0,1.0755208333333333
28.0,silver,electronics,pakistan,,credit card,3.0,35.29,0.0,6.84,0.0,0.0,112.71,5,5,6,0,0,0.0,105.87,35.29,1,1,0.064607537546047
62.0,bronze,home,china,,bank transfer,2.0,26.83,20.0,2.29,0.0,4.0,45.22,5,5,6,0,0,10.731999999999998,42.928,21.464,1,0,0.0533451360417443
38.0,bronze,home,china,,paypal,10.0,17.7,20.0,5.81,0.0,5.0,147.41,5,8,5,1079,0,35.4,141.6,14.16,1,0,0.0410310734463276
68.0,silver,home,china,mkt place,paypal,2.0,20.01,0.0,8.33,0.0,4.0,48.35,723,5,6,0,1,0.0,40.02,20.01,1,0,0.2081459270364817
51.0,bronze,baby,china,,paypal,5.0,10.19,0.0,5.46,0.0,1.0,56.41,5,4,4,0,0,0.0,50.95,10.19,1,1,0.1071638861629048
23.0,gold,home,australia,website,bank transfer,2.0,43.1,25.0,10.74,0.0,5.0,75.39,527,5,6,0,1,21.55,64.65,32.325,1,0,0.1661252900232018
18.0,platinum,baby,uae,mkt place,credit card,1.0,44.77,0.0,8.9,0.0,4.0,53.67,95,5,2,0,1,0.0,44.77,44.77,1,0,0.1987938351574715
24.0,,home,china,mobile app,cash on delivery,1.0,42.8,10.0,3.72,1.0,2.0,42.24,670,5,6,0,1,4.28,38.52,38.52,1,1,0.0965732087227414
69.0,gold,electronics,china,website,cash on delivery,1.0,28.18,20.0,99.99,0.0,4.0,122.53,5,5,6,0,0,5.636,22.544,22.544,0,0,4.435326472675656
50.0,silver,baby,pakistan,website,credit card,2.0,23.48,0.0,9.06,0.0,4.0,56.02,5,9,3,0,0,0.0,46.96,23.48,1,0,0.1929301533219761
18.0,silver,beauty,pakistan,,credit card,3.0,26.29,5.0,8.95,1.0,2.0,83.88,5,5,6,0,0,3.9435,74.9265,24.9755,1,1,0.119450394720159
34.0,bronze,baby,uae,website,credit card,20.0,48.11,10.0,12.73,0.0,4.0,878.71,5,5,6,74,0,96.22,865.98,43.299,1,0,0.0147001085475415
46.0,gold,electronics,pakistan,website,bank transfer,2.0,73.8,0.0,4.75,0.0,0.0,152.35,763,5,6,0,1,0.0,147.6,73.8,1,1,0.0321815718157181
20.0,bronze,kitchen,australia,mkt place,,4.0,25.72,10.0,9.7,0.0,1.0,102.29,401,5,6,0,1,10.288,92.592,23.148,1,1,0.1047606704682909
22.0,,home,pakistan,,bank transfer,1.0,16.27,10.0,10.47,0.0,4.0,25.11,5,5,6,835,0,1.6269999999999998,14.643,14.643,0,0,0.7150174144642492
35.0,bronze,beauty,china,call center,bank transfer,2.0,7.32,5.0,7.75,0.0,4.0,21.66,0,5,6,0,0,0.732,13.908,6.954000000000001,0,0,0.5572332470520563
68.0,,electronics,pakistan,website,paypal,4.0,55.33,0.0,7.66,0.0,5.0,228.98,5,5,6,0,0,0.0,221.32,55.33,1,0,0.0346105187059461
31.0,,electronics,pakistan,call center,credit card,5.0,24.86,10.0,10.02,0.0,3.0,121.89,5,6,4,0,0,12.43,111.87,22.374,1,0,0.0895682488602842
50.0,bronze,electronics,pakistan,website,debit card,5.0,25.08,0.0,4.14,1.0,4.0,129.54,577,5,6,0,1,0.0,125.4,25.08,1,0,0.0330143540669856
73.0,bronze,baby,uae,mobile-app,,2.0,62.15,10.0,11.23,0.0,4.0,123.1,5,5,6,0,0,12.43,111.87,55.935,1,0,0.1003843747206579
70.0,,baby,pakistan,website,cod,3.0,10.11,10.0,1.62,1.0,5.0,28.92,0,5,6,0,0,3.0329999999999995,27.297,9.098999999999998,0,0,0.059347181008902
-4.0,gold,baby,pakistan,marketplace,debit card,1.0,30.39,0.0,7.61,0.0,5.0,38.0,5,5,6,0,0,0.0,30.39,30.39,0,0,0.2504113195129977
53.0,platinum,baby,uae,mobile-app,debit card,2.0,59.57,0.0,4.5,1.0,3.0,123.64,5,5,6,0,0,0.0,119.14,59.57,1,0,0.0377706899446029
65.0,platinum,baby,uae,call center,debit card,2.0,62.66,20.0,10.93,1.0,4.0,40.52,5,5,6,0,0,25.064,100.256,50.128,1,0,0.1090209064794127
54.0,gold,electronics,pakistan,mobile-app,bank transfer,1.0,38.87,5.0,2.73,0.0,1.0,39.66,5,5,6,0,0,1.9435,36.9265,36.9265,1,1,0.0739306460130258
30.0,platinum,kitchen,china,website,,10.0,34.37,110.0,8.97,0.0,1.0,-25.4,5,5,6,0,0,378.07,-34.370000000000005,-3.4370000000000003,0,1,-0.2609834157695664
56.0,bronze,beauty,pakistan,website,cod,1.0,10.0,10.0,3.37,1.0,5.0,12.37,0,5,6,0,0,1.0,9.0,9.0,0,0,0.3744444444444444
66.0,gold,home,china,call center,cod,1.0,15.39,10.0,2.14,0.0,5.0,15.99,5,5,6,0,0,1.539,13.851,13.851,0,0,0.1545014800375424
33.0,platinum,,,website,cc,1.0,47.94,5.0,1.02,0.0,2.0,46.56,5,12,0,529,0,2.397,45.543,45.543,1,1,0.0223964165733482
28.0,gold,kitchen,pakistan,mobile app,credit card,1.0,19.48,10.0,3.9,0.0,6.0,21.43,947,5,6,0,1,1.948,17.532,17.532,0,0,0.2224503764544832
63.0,bronze,electronics,pakistan,website,bank transfer,2.0,66.18,25.0,8.22,0.0,5.0,40.52,417,5,6,0,1,33.09,99.27,49.635000000000005,1,0,0.0828044726503475
23.0,,home,china,,cod,5.0,77.44,5.0,9.48,0.0,3.0,377.32,5,5,6,360,0,19.36,367.84,73.568,1,0,0.025772074815137
49.0,gold,kitchen,china,,credit card,1.0,16.15,5.0,3.1,0.0,5.0,19.25,0,5,6,0,0,0.8075,15.3425,15.3425,0,0,0.2020531204171419
45.0,,baby,uae,website,cash on delivery,1.0,45.25,5.0,6.26,0.0,1.0,49.25,5,2,1,236,0,2.2625,42.9875,42.9875,1,1,0.1456237278278569
23.0,,electronics,china,call center,bank transfer,1.0,28.38,15.0,6.77,1.0,5.0,30.89,0,5,6,0,0,4.257,24.123,24.123,0,0,0.2806450275670522
42.0,,kitchen,australia,website,cod,2.0,27.51,5.0,0.84,0.0,5.0,53.11,5,5,6,0,0,2.7510000000000003,52.269000000000005,26.134500000000003,1,0,0.0160707111289674
19.0,platinum,kitchen,australia,call center,cash on delivery,2.0,26.58,5.0,6.25,0.0,5.0,56.75,5,5,6,0,0,2.6579999999999995,50.502,25.251,1,0,0.123757474951487
45.0,gold,baby,uae,mobile app,cash on delivery,2.0,76.56,0.0,1.08,0.0,4.0,154.2,5,5,6,60,0,0.0,153.12,76.56,1,0,0.0070532915360501
